Date,Time ,Datetime,Shark,N,W,Tidal Phase
"Friday, 26 July, 2013",10:15:00,7/26/13 10:15,267,25.7339,-79.24774,H
"Friday, 26 July, 2013",10:20:00,7/26/13 10:20,267,25.73498,-79.24827,H
"Friday, 26 July, 2013",10:25:00,7/26/13 10:25,267,25.73495,-79.24855,H
"Friday, 26 July, 2013",10:30:00,7/26/13 10:30,267,25.73433,-79.24845,H
"Friday, 26 July, 2013",10:35:00,7/26/13 10:35,267,25.73424,-79.2496,H
"Friday, 26 July, 2013",10:40:00,7/26/13 10:40,267,25.73427,-79.24986,H
"Friday, 26 July, 2013",10:46:00,7/26/13 10:46,267,25.73502,-79.24865,H
"Friday, 26 July, 2013",10:51:00,7/26/13 10:51,267,25.74536,-79.2473,M
"Friday, 26 July, 2013",10:56:00,7/26/13 10:56,267,25.73574,-79.24894,H
"Friday, 26 July, 2013",11:01:00,7/26/13 11:01,267,25.73592,-79.24972,H
"Friday, 26 July, 2013",11:06:00,7/26/13 11:06,267,25.73636,-79.25131,M
"Friday, 26 July, 2013",11:11:00,7/26/13 11:11,267,25.73612,-79.25255,M
"Friday, 26 July, 2013",11:20:00,7/26/13 11:20,267,25.73643,-79.25252,M
"Friday, 26 July, 2013",11:25:00,7/26/13 11:25,267,25.73589,-79.25175,M
"Friday, 26 July, 2013",11:30:00,7/26/13 11:30,267,25.73574,-79.2517,M
"Friday, 26 July, 2013",11:36:00,7/26/13 11:36,267,25.73549,-79.24936,M
"Friday, 26 July, 2013",11:42:00,7/26/13 11:42,267,25.73317,-79.2489,M
"Friday, 26 July, 2013",11:45:00,7/26/13 11:45,267,25.73364,-79.24919,M
"Friday, 26 July, 2013",11:49:00,7/26/13 11:49,267,25.73333,-79.24859,M
"Friday, 26 July, 2013",11:55:00,7/26/13 11:55,267,25.73269,-79.24732,M
"Friday, 26 July, 2013",12:00:00,7/26/13 12:00,267,25.7318,-79.24787,M
"Friday, 26 July, 2013",12:05:00,7/26/13 12:05,267,25.73139,-79.24839,M
"Friday, 26 July, 2013",12:10:00,7/26/13 12:10,267,25.73143,-79.24861,M
"Friday, 26 July, 2013",12:15:00,7/26/13 12:15,267,25.73124,-79.24762,M
"Friday, 26 July, 2013",12:20:00,7/26/13 12:20,267,25.73112,-79.24777,M
"Friday, 26 July, 2013",12:25:00,7/26/13 12:25,267,25.73136,-79.24761,M
"Friday, 26 July, 2013",12:30:00,7/26/13 12:30,267,25.73093,-79.24682,M
"Friday, 26 July, 2013",12:35:00,7/26/13 12:35,267,25.73058,-79.24699,M
"Friday, 26 July, 2013",12:40:00,7/26/13 12:40,267,25.73111,-79.24824,M
"Friday, 26 July, 2013",12:45:00,7/26/13 12:45,267,25.73206,-79.24845,M
"Friday, 26 July, 2013",12:50:00,7/26/13 12:50,267,25.73325,-79.24831,M
"Friday, 26 July, 2013",12:55:00,7/26/13 12:55,267,25.73233,-79.24735,M
"Saturday, 27 July, 2013",11:07:00,7/27/13 11:07,267,25.7316,-79.24826,H
"Saturday, 27 July, 2013",11:12:00,7/27/13 11:12,267,25.73165,-79.2483,H
"Saturday, 27 July, 2013",11:17:00,7/27/13 11:17,267,25.73141,-79.24844,H
"Saturday, 27 July, 2013",11:22:00,7/27/13 11:22,267,25.73262,-79.24786,H
"Saturday, 27 July, 2013",11:27:00,7/27/13 11:27,267,25.73291,-79.24712,H
"Saturday, 27 July, 2013",11:32:00,7/27/13 11:32,267,25.73314,-79.24769,H
"Saturday, 27 July, 2013",11:37:00,7/27/13 11:37,267,25.73356,-79.24738,H
"Saturday, 27 July, 2013",11:42:00,7/27/13 11:42,267,25.73354,-79.24804,H
"Saturday, 27 July, 2013",11:47:00,7/27/13 11:47,267,25.7341,-79.24809,H
"Saturday, 27 July, 2013",11:52:00,7/27/13 11:52,267,25.73352,-79.24903,H
"Saturday, 27 July, 2013",11:57:00,7/27/13 11:57,267,25.73359,-79.24898,M
"Saturday, 27 July, 2013",12:02:00,7/27/13 12:02,267,25.73363,-79.24912,M
"Saturday, 27 July, 2013",12:07:00,7/27/13 12:07,267,25.73351,-79.24936,M
"Saturday, 27 July, 2013",12:12:00,7/27/13 12:12,267,25.73373,-79.25007,M
"Saturday, 27 July, 2013",12:17:00,7/27/13 12:17,267,25.7336,-79.24948,M
"Saturday, 27 July, 2013",12:22:00,7/27/13 12:22,267,25.73321,-79.2597,M
"Saturday, 27 July, 2013",12:27:00,7/27/13 12:27,267,25.73292,-79.25101,M
"Saturday, 27 July, 2013",12:32:00,7/27/13 12:32,267,25.73309,-79.25088,M
"Saturday, 27 July, 2013",12:37:00,7/27/13 12:37,267,25.73257,-79.25036,M
"Saturday, 27 July, 2013",12:42:00,7/27/13 12:42,267,25.73176,-79.25056,M
"Saturday, 27 July, 2013",12:47:00,7/27/13 12:47,267,25.73116,-79.25116,M
"Saturday, 27 July, 2013",12:52:00,7/27/13 12:52,267,25.73094,-79.25159,M
"Saturday, 27 July, 2013",12:57:00,7/27/13 12:57,267,25.73003,-79.25104,M
"Saturday, 27 July, 2013",14:04:00,7/27/13 14:04,267,25.7276,-79.25002,M
"Saturday, 27 July, 2013",14:10:00,7/27/13 14:10,267,25.72784,-79.25029,M
"Saturday, 27 July, 2013",14:15:00,7/27/13 14:15,267,25.72644,-79.25033,L
"Saturday, 27 July, 2013",14:20:00,7/27/13 14:20,267,25.7254,-79.24908,L
"Saturday, 27 July, 2013",14:25:00,7/27/13 14:25,267,25.72488,-79.24882,L
"Saturday, 27 July, 2013",14:30:00,7/27/13 14:30,267,25.72552,-79.24855,L
"Saturday, 27 July, 2013",14:36:00,7/27/13 14:36,267,25.72481,-79.24686,L
"Saturday, 27 July, 2013",14:41:00,7/27/13 14:41,267,25.72524,-79.24595,L
"Saturday, 27 July, 2013",14:46:00,7/27/13 14:46,267,25.72511,-79.24615,L
"Saturday, 27 July, 2013",14:51:00,7/27/13 14:51,267,25.72562,-79.24539,L
"Saturday, 27 July, 2013",14:56:00,7/27/13 14:56,267,25.72488,-79.24525,L
"Saturday, 27 July, 2013",15:06:00,7/27/13 15:06,267,25.7286,-79.24369,L
"Saturday, 27 July, 2013",15:10:00,7/27/13 15:10,267,25.72475,-79.24371,L
"Saturday, 27 July, 2013",15:15:00,7/27/13 15:15,267,25.72591,-79.24455,L
"Saturday, 27 July, 2013",15:20:00,7/27/13 15:20,267,25.72497,-79.24299,L
"Saturday, 27 July, 2013",15:25:00,7/27/13 15:25,267,25.72386,-79.24172,L
"Saturday, 27 July, 2013",15:30:00,7/27/13 15:30,267,25.72378,-79.24052,L
"Saturday, 27 July, 2013",15:35:00,7/27/13 15:35,267,25.7246,-79.24042,L
"Saturday, 27 July, 2013",15:40:00,7/27/13 15:40,267,25.72414,-79.24107,L
"Saturday, 27 July, 2013",15:45:00,7/27/13 15:45,267,25.72461,-79.2423,L
"Saturday, 27 July, 2013",15:50:00,7/27/13 15:50,267,25.72449,-79.24359,L
"Saturday, 27 July, 2013",15:55:00,7/27/13 15:55,267,25.72366,-79.24447,L
"Saturday, 27 July, 2013",16:00:00,7/27/13 16:00,267,25.72603,-79.24545,L
"Saturday, 27 July, 2013",16:05:00,7/27/13 16:05,267,25.72564,-79.246,L
"Sunday, 28 July, 2013",11:55:00,7/28/13 11:55,267,25.73255,-79.24738,L
"Sunday, 28 July, 2013",12:00:00,7/28/13 12:00,267,25.73322,-79.24705,L
"Sunday, 28 July, 2013",12:05:00,7/28/13 12:05,267,25.73239,-79.24721,H
"Sunday, 28 July, 2013",12:10:00,7/28/13 12:10,267,25.73185,-79.24762,H
"Sunday, 28 July, 2013",12:15:00,7/28/13 12:15,267,25.73125,-79.24762,M
"Sunday, 28 July, 2013",12:20:00,7/28/13 12:20,267,25.73064,-79.24703,H
"Sunday, 28 July, 2013",12:25:00,7/28/13 12:25,267,25.72975,-79.24674,H
"Sunday, 28 July, 2013",12:30:00,7/28/13 12:30,267,25.72986,-79.24813,H
"Sunday, 28 July, 2013",12:35:00,7/28/13 12:35,267,25.7293,-79.25092,M
"Sunday, 28 July, 2013",12:40:00,7/28/13 12:40,267,25.72925,-79.25716,M
"Sunday, 28 July, 2013",13:15:00,7/28/13 13:15,267,25.73137,-79.25072,M
"Sunday, 28 July, 2013",13:20:00,7/28/13 13:20,267,25.73187,-79.25188,M
"Sunday, 28 July, 2013",13:25:00,7/28/13 13:25,267,25.73191,-79.25109,M
"Sunday, 28 July, 2013",13:27:00,7/28/13 13:27,267,25.73198,-79.25083,M
"Sunday, 28 July, 2013",13:32:00,7/28/13 13:32,267,25.73153,-79.25047,M
"Sunday, 28 July, 2013",13:37:00,7/28/13 13:37,267,25.73197,-79.24959,M
"Sunday, 28 July, 2013",13:42:00,7/28/13 13:42,267,25.7319,-79.24944,M
"Sunday, 28 July, 2013",13:47:00,7/28/13 13:47,267,25.7321,-79.2494,M
"Sunday, 28 July, 2013",13:52:00,7/28/13 13:52,267,25.7321,-79.2494,M
"Sunday, 28 July, 2013",13:57:00,7/28/13 13:57,267,25.7321,-79.2494,M
"Sunday, 28 July, 2013",14:02:00,7/28/13 14:02,267,25.7314,-79.25013,M
"Sunday, 28 July, 2013",14:04:00,7/28/13 14:04,267,25.73112,-79.25005,M
"Sunday, 28 July, 2013",14:12:00,7/28/13 14:12,267,25.73114,-79.24988,M
"Sunday, 28 July, 2013",14:18:00,7/28/13 14:18,267,25.73109,-79.24929,M
"Sunday, 28 July, 2013",14:22:00,7/28/13 14:22,267,25.73127,-79.2491,M
"Sunday, 28 July, 2013",14:26:00,7/28/13 14:26,267,25.73125,-79.24883,H
"Sunday, 28 July, 2013",14:31:00,7/28/13 14:31,267,25.73123,-79.24797,M
"Sunday, 28 July, 2013",14:41:00,7/28/13 14:41,267,25.73116,-79.24809,M
"Sunday, 28 July, 2013",14:52:00,7/28/13 14:52,267,25.73119,-79.24799,M
"Sunday, 28 July, 2013",15:03:00,7/28/13 15:03,267,25.73073,-79.24816,L
"Sunday, 28 July, 2013",15:10:00,7/28/13 15:10,267,25.72998,-79.24756,L
"Sunday, 28 July, 2013",15:15:00,7/28/13 15:15,267,25.72941,-79.24738,L
"Sunday, 28 July, 2013",15:20:00,7/28/13 15:20,267,25.72934,-79.24733,L
"Sunday, 28 July, 2013",15:25:00,7/28/13 15:25,267,25.72766,-79.24763,L
"Sunday, 28 July, 2013",15:30:00,7/28/13 15:30,267,25.7262,-79.24732,L
"Sunday, 28 July, 2013",15:35:00,7/28/13 15:35,267,25.72611,-79.24695,L
"Sunday, 28 July, 2013",15:40:00,7/28/13 15:40,267,25.72568,-79.24582,L
"Sunday, 28 July, 2013",15:45:00,7/28/13 15:45,267,25.72553,-79.24587,L
"Sunday, 28 July, 2013",15:50:00,7/28/13 15:50,267,25.72516,-79.24645,H
"Sunday, 28 July, 2013",15:55:00,7/28/13 15:55,267,25.72608,-79.24744,L
"Sunday, 28 July, 2013",16:00:00,7/28/13 16:00,267,25.72576,-79.24828,L
"Sunday, 28 July, 2013",16:05:00,7/28/13 16:05,267,25.72477,-79.2487,L
"Sunday, 28 July, 2013",16:10:00,7/28/13 16:10,267,25.72698,-79.24977,L
"Sunday, 28 July, 2013",16:15:00,7/28/13 16:15,267,25.72376,-79.25052,L
"Sunday, 28 July, 2013",16:20:00,7/28/13 16:20,267,25.72505,-79.25181,L
"Sunday, 28 July, 2013",16:25:00,7/28/13 16:25,267,25.72599,-79.25234,L
"Sunday, 28 July, 2013",16:30:00,7/28/13 16:30,267,25.72479,-79.25262,L
"Sunday, 28 July, 2013",16:35:00,7/28/13 16:35,267,25.72385,-79.2533,L
"Sunday, 28 July, 2013",16:40:00,7/28/13 16:40,267,25.72356,-79.25426,L
"Sunday, 28 July, 2013",16:45:00,7/28/13 16:45,267,25.72263,-79.25527,L
"Wednesday, 1 October, 2014",02:31:00,10/01/14 02:31,345,25.72924,-79.25476,H
"Wednesday, 1 October, 2014",02:41:00,10/01/14 02:41,345,25.72965,-79.25125,H
"Wednesday, 1 October, 2014",02:51:00,10/01/14 02:51,345,25.73311,-79.24859,H
"Wednesday, 1 October, 2014",14:17:00,10/01/14 14:17,345,25.72671,-79.2678,H
"Wednesday, 1 October, 2014",14:22:00,10/01/14 14:22,345,25.72627,-79.26884,H
"Wednesday, 1 October, 2014",14:27:00,10/01/14 14:27,345,25.72518,-79.26963,H
"Wednesday, 1 October, 2014",14:32:00,10/01/14 14:32,345,25.72312,-79.26986,H
"Wednesday, 1 October, 2014",14:37:00,10/01/14 14:37,345,25.72233,-79.27109,H
"Wednesday, 1 October, 2014",14:42:00,10/01/14 14:42,345,25.72103,-79.27181,H
"Wednesday, 1 October, 2014",14:47:00,10/01/14 14:47,345,25.71958,-79.27102,L
"Wednesday, 1 October, 2014",14:52:00,10/01/14 14:52,345,25.71831,-79.2707,H
"Wednesday, 1 October, 2014",14:57:00,10/01/14 14:57,345,25.71702,-79.26012,H
"Wednesday, 1 October, 2014",15:02:00,10/01/14 15:02,345,25.71646,-79.26089,H
"Wednesday, 1 October, 2014",15:07:00,10/01/14 15:07,345,25.71553,-79.27294,H
"Wednesday, 1 October, 2014",15:12:00,10/01/14 15:12,345,25.71447,-79.27338,H
"Wednesday, 1 October, 2014",15:17:00,10/01/14 15:17,345,25.71375,-79.27436,H
"Wednesday, 1 October, 2014",15:26:00,10/01/14 15:26,345,25.71559,-79.27452,H
"Wednesday, 1 October, 2014",16:18:00,10/01/14 16:18,345,25.72472,-79.26355,H
"Wednesday, 1 October, 2014",16:50:00,10/01/14 16:50,345,25.72723,-79.25572,H
"Thursday, 2 October, 2014",01:30:00,10/02/14 01:30,345,25.72846,-79.2551,H
"Thursday, 2 October, 2014",01:35:00,10/02/14 01:35,345,25.72804,-79.25573,H
"Thursday, 2 October, 2014",01:40:00,10/02/14 01:40,345,25.72802,-79.25478,H
"Thursday, 2 October, 2014",01:45:00,10/02/14 01:45,345,25.72713,-79.2556,H
"Thursday, 2 October, 2014",01:50:00,10/02/14 01:50,345,25.72508,-79.25727,H
"Thursday, 2 October, 2014",01:55:00,10/02/14 01:55,345,25.7238,-79.25816,H
"Thursday, 2 October, 2014",02:00:00,10/02/14 02:00,345,25.7242,-79.25677,M
"Thursday, 2 October, 2014",02:05:00,10/02/14 02:05,345,25.7244,-79.25551,M
"Thursday, 2 October, 2014",02:10:00,10/02/14 02:10,345,25.72591,-79.25476,M
"Thursday, 2 October, 2014",02:15:00,10/02/14 02:15,345,25.72738,-79.25605,M
"Thursday, 2 October, 2014",02:20:00,10/02/14 02:20,345,25.72747,-79.25807,H
"Thursday, 2 October, 2014",02:25:00,10/02/14 02:25,345,25.72844,-79.2573,H
"Thursday, 2 October, 2014",02:30:00,10/02/14 02:30,345,25.72992,-79.25694,H
"Thursday, 2 October, 2014",02:40:00,10/02/14 02:40,345,25.72773,-79.25499,H
"Thursday, 2 October, 2014",02:45:00,10/02/14 02:45,345,25.72756,-79.25452,H
"Thursday, 2 October, 2014",02:50:00,10/02/14 02:50,345,25.72672,-79.25294,H
"Thursday, 2 October, 2014",02:55:00,10/02/14 02:55,345,25.72839,-79.25322,H
"Thursday, 2 October, 2014",03:00:00,10/02/14 03:00,345,25.73001,-79.25315,H
"Thursday, 2 October, 2014",03:54:00,10/02/14 03:54,345,25.72944,-79.24531,H
"Thursday, 2 October, 2014",13:29:00,10/02/14 13:29,345,25.7269,-79.26243,H
"Thursday, 2 October, 2014",13:34:00,10/02/14 13:34,345,25.72463,-79.26391,H
"Thursday, 2 October, 2014",13:39:00,10/02/14 13:39,345,25.72191,-79.26535,H
"Thursday, 2 October, 2014",13:44:00,10/02/14 13:44,345,25.72308,-79.2644,H
"Thursday, 2 October, 2014",13:49:00,10/02/14 13:49,345,25.72347,-79.26694,H
"Thursday, 2 October, 2014",13:55:00,10/02/14 13:55,345,25.72466,-79.26971,H
"Thursday, 2 October, 2014",14:00:00,10/02/14 14:00,345,25.7251,-79.27187,H
"Thursday, 2 October, 2014",14:05:00,10/02/14 14:05,345,25.72469,-79.27342,H
"Thursday, 2 October, 2014",14:10:00,10/02/14 14:10,345,25.72595,-79.27171,H
"Thursday, 2 October, 2014",14:15:00,10/02/14 14:15,345,25.72392,-79.27097,H
"Thursday, 2 October, 2014",14:20:00,10/02/14 14:20,345,25.72429,-79.27296,H
"Thursday, 2 October, 2014",14:25:00,10/02/14 14:25,345,25.72474,-79.27395,H
"Thursday, 2 October, 2014",14:30:00,10/02/14 14:30,345,25.72251,-79.2749,H
"Friday, 3 October, 2014",03:44:00,10/03/14 03:44,345,25.73266,-79.25049,H
"Friday, 3 October, 2014",03:49:00,10/03/14 03:49,345,25.73322,-79.24828,H
"Friday, 3 October, 2014",03:57:00,10/03/14 03:57,345,25.73347,-79.24704,H
"Friday, 3 October, 2014",04:02:00,10/03/14 04:02,345,25.73681,-79.24695,H
"Friday, 3 October, 2014",04:07:00,10/03/14 04:07,345,25.73552,-79.24798,H
"Friday, 3 October, 2014",04:12:00,10/03/14 04:12,345,25.73409,-79.24715,H
"Friday, 3 October, 2014",04:17:00,10/03/14 04:17,345,25.73221,-79.2475,H
"Friday, 3 October, 2014",04:22:00,10/03/14 04:22,345,25.73153,-79.2482,H
"Friday, 3 October, 2014",04:27:00,10/03/14 04:27,345,25.73268,-79.25021,H
"Friday, 3 October, 2014",04:32:00,10/03/14 04:32,345,25.73401,-79.24814,H
"Friday, 3 October, 2014",04:37:00,10/03/14 04:37,345,25.73409,-79.24916,H
"Friday, 3 October, 2014",04:42:00,10/03/14 04:42,345,25.73414,-79.25017,H
"Friday, 3 October, 2014",04:47:00,10/03/14 04:47,345,25.73376,-79.25002,H
"Friday, 3 October, 2014",04:52:00,10/03/14 04:52,345,25.73342,-79.24978,H
"Friday, 3 October, 2014",04:57:00,10/03/14 04:57,345,25.73296,-79.25091,H
"Friday, 3 October, 2014",05:05:00,10/03/14 05:05,345,25.73463,-79.25089,H
"Friday, 3 October, 2014",15:16:00,10/03/14 15:16,345,25.72573,-79.26862,H
"Friday, 3 October, 2014",15:21:00,10/03/14 15:21,345,25.7229,-79.26728,H
"Friday, 3 October, 2014",15:26:00,10/03/14 15:26,345,25.7212,-79.26606,H
"Friday, 3 October, 2014",15:31:00,10/03/14 15:31,345,25.72231,-79.26494,H
"Friday, 3 October, 2014",15:36:00,10/03/14 15:36,345,25.72468,-79.26665,H
"Friday, 3 October, 2014",15:41:00,10/03/14 15:41,345,25.72516,-79.26733,L
"Friday, 3 October, 2014",15:46:00,10/03/14 15:46,345,25.72517,-79.27053,H
"Friday, 3 October, 2014",15:51:00,10/03/14 15:51,345,25.72688,-79.27103,H
"Friday, 3 October, 2014",15:56:00,10/03/14 15:56,345,25.72758,-79.27262,H
"Friday, 3 October, 2014",16:01:00,10/03/14 16:01,345,25.72596,-79.27329,H
"Friday, 3 October, 2014",16:06:00,10/03/14 16:06,345,25.72537,-79.27295,H
"Friday, 3 October, 2014",16:11:00,10/03/14 16:11,345,25.72513,-79.27333,H
"Friday, 3 October, 2014",16:16:00,10/03/14 16:16,345,25.72388,-79.27491,H
"Monday, 29 September, 2014",16:35:00,9/29/14 16:35,345,25.72626,-79.25471,L
"Monday, 29 September, 2014",17:35:00,9/29/14 17:35,345,25.72866,-79.24683,H
"Monday, 29 September, 2014",17:40:00,9/29/14 17:40,345,25.72782,-79.24662,H
"Monday, 29 September, 2014",17:45:00,9/29/14 17:45,345,25.72707,-79.2463,H
"Tuesday, 30 September, 2014",00:01:00,9/30/14 00:01,345,25.72909,-79.2548,H
"Tuesday, 30 September, 2014",00:06:00,9/30/14 00:06,345,25.7289,-79.25779,H
"Tuesday, 30 September, 2014",00:11:00,9/30/14 00:11,345,25.72881,-79.25554,H
"Tuesday, 30 September, 2014",00:16:00,9/30/14 00:16,345,25.73011,-79.25557,H
"Tuesday, 30 September, 2014",00:21:00,9/30/14 00:21,345,25.72814,-79.25607,H
"Tuesday, 30 September, 2014",00:26:00,9/30/14 00:26,345,25.72919,-79.25525,L
"Tuesday, 30 September, 2014",00:31:00,9/30/14 00:31,345,25.72871,-79.25655,H
"Tuesday, 30 September, 2014",00:38:00,9/30/14 00:38,345,25.72801,-79.25815,H
"Tuesday, 30 September, 2014",00:43:00,9/30/14 00:43,345,25.72726,-79.25955,H
"Tuesday, 30 September, 2014",00:48:00,9/30/14 00:48,345,25.72742,-79.25955,H
"Tuesday, 30 September, 2014",00:53:00,9/30/14 00:53,345,25.72685,-79.26047,H
"Tuesday, 30 September, 2014",00:58:00,9/30/14 00:58,345,25.72702,-79.25932,M
"Tuesday, 30 September, 2014",01:08:00,9/30/14 01:08,345,25.72614,-79.25771,H
"Tuesday, 30 September, 2014",01:40:00,9/30/14 01:40,345,25.72376,-79.26024,M
"Tuesday, 30 September, 2014",01:49:00,9/30/14 01:49,345,25.72419,-79.26136,M
"Tuesday, 30 September, 2014",02:19:00,9/30/14 02:19,345,25.72592,-79.26979,M
"Tuesday, 30 September, 2014",02:51:00,9/30/14 02:51,345,25.72925,-79.25687,M
"Tuesday, 30 September, 2014",02:56:00,9/30/14 02:56,345,25.73026,-79.25501,H
"Tuesday, 30 September, 2014",03:06:00,9/30/14 03:06,345,25.72884,-79.25377,H
"Tuesday, 30 September, 2014",11:34:00,9/30/14 11:34,345,25.73114,-79.25349,H
"Tuesday, 30 September, 2014",11:39:00,9/30/14 11:39,345,25.73093,-79.25258,H
"Tuesday, 30 September, 2014",11:44:00,9/30/14 11:44,345,25.73331,-79.25244,H
"Tuesday, 30 September, 2014",11:52:00,9/30/14 11:52,345,25.73441,-79.25128,H
"Tuesday, 30 September, 2014",12:07:00,9/30/14 12:07,345,25.73347,-79.25098,H
"Tuesday, 30 September, 2014",12:13:00,9/30/14 12:13,345,25.73266,-79.2527,H
"Tuesday, 30 September, 2014",12:18:00,9/30/14 12:18,345,25.73094,-79.2536,H
"Tuesday, 30 September, 2014",12:23:00,9/30/14 12:23,345,25.72989,-79.25555,H
"Tuesday, 30 September, 2014",12:28:00,9/30/14 12:28,345,25.72798,-79.25569,H
"Tuesday, 30 September, 2014",12:36:00,9/30/14 12:36,345,25.72718,-79.25429,H
"Tuesday, 30 September, 2014",12:41:00,9/30/14 12:41,345,25.72959,-79.25466,H
"Tuesday, 30 September, 2014",12:46:00,9/30/14 12:46,345,25.73085,-79.25552,H
"Tuesday, 30 September, 2014",12:51:00,9/30/14 12:51,345,25.73291,-79.25369,M
"Tuesday, 30 September, 2014",12:56:00,9/30/14 12:56,345,25.73136,-79.25393,H
"Tuesday, 30 September, 2014",13:00:00,9/30/14 13:00,345,25.73055,-79.25362,H
"Tuesday, 30 September, 2014",13:05:00,9/30/14 13:05,345,25.73143,-79.25321,H
"Tuesday, 30 September, 2014",13:10:00,9/30/14 13:10,345,25.73186,-79.25259,H
"Tuesday, 30 September, 2014",13:15:00,9/30/14 13:15,345,25.73207,-79.25201,H
"Tuesday, 30 September, 2014",13:20:00,9/30/14 13:20,345,25.73169,-79.25259,H
"Tuesday, 30 September, 2014",13:25:00,9/30/14 13:25,345,25.73101,-79.25319,H
"Tuesday, 30 September, 2014",13:30:00,9/30/14 13:30,345,25.73016,-79.25391,H
"Tuesday, 30 September, 2014",13:40:00,9/30/14 13:40,345,25.72907,-79.25546,H
"Tuesday, 30 September, 2014",13:45:00,9/30/14 13:45,345,25.7273,-79.25603,H
"Tuesday, 30 September, 2014",13:50:00,9/30/14 13:50,345,25.72089,-79.25594,H
"Tuesday, 30 September, 2014",13:55:00,9/30/14 13:55,345,25.7268,-79.25726,H
"Tuesday, 30 September, 2014",14:00:00,9/30/14 14:00,345,25.7277,-79.25859,H
"Tuesday, 30 September, 2014",14:05:00,9/30/14 14:05,345,25.72765,-79.2607,H
"Tuesday, 30 September, 2014",14:10:00,9/30/14 14:10,345,25.72718,-79.26339,H
"Tuesday, 30 September, 2014",14:15:00,9/30/14 14:15,345,25.72593,-79.26519,H
"Tuesday, 30 September, 2014",14:20:00,9/30/14 14:20,345,25.72582,-79.2647,H
